Date,Open,High,Low,Close,Volume
2023-06-15,44.41,44.865,43.95,44.527,70999000
2023-06-16,44.615,44.751,43.09,43.196,87537000
2023-06-20,43.018002,44.0,43.0,43.47,47560000
2023-06-21,43.265,43.455,42.254,42.445,51464000
2023-06-22,42.293,42.471,41.868,42.248,48695000
2023-06-23,41.859,42.582,41.773,42.402,82986000
2023-06-26,42.244,43.096001,41.49,41.594,46400000
2023-06-27,41.739,42.088001,41.15,41.708,48181000
2023-06-28,42.31,43.729,42.289,42.984,88113000
2023-06-29,43.433,43.785,42.615,42.824,49323000
2023-06-30,43.11,44.412,43.11,44.049,73464000
2023-07-03,43.976,44.155,43.162,44.144,37332000
2023-07-05,44.491,45.097,43.962,44.59,68695000
2023-07-06,44.0,44.28,43.071999,43.884,49388000
2023-07-07,43.86,44.233,43.584,43.81,41651000
2023-07-10,43.852,44.441,43.682,44.171,42517000
2023-07-11,43.865,44.080002,43.104,44.021,45692000
2023-07-12,44.455,44.541,43.775,44.405,57317000
2023-07-13,44.7,45.167,44.118,45.037998,61575000
2023-07-14,45.279,45.648,43.97,44.191,71959000
2023-07-17,44.557,45.668,44.511,45.0050011,68917000
2023-07-18,45.099998,47.815,44.878,47.48,130418000
2023-07-19,47.686,48.5,47.0,47.759,209965000
2023-07-20,44.7,44.85,43.2,43.742,239897000
2023-07-21,43.737,43.824,42.319,42.75,173400000
2023-07-24,42.5,42.864,41.919,42.837,82644000
2023-07-25,42.718,43.088001,42.613,42.77,48598000
2023-07-26,42.42,42.526,41.559,42.267,60092000
2023-07-27,42.69,42.752,41.188,41.317,65945000
2023-07-28,41.556,42.747,41.376,42.578,64242000
2023-07-31,42.651,43.913,42.63,43.897,65876000
2023-08-01,43.737,44.525,43.14,43.862,57115000
2023-08-02,43.523,43.556,42.656,42.97,49122000
2023-08-03,42.78,44.193,42.719,43.099998,62439000
2023-08-04,43.306,43.65,42.627,43.16,54418000
2023-08-07,43.646,44.111,42.891,44.076,47813000
2023-08-08,44.035999,44.357,43.51,43.83,37672000
2023-08-09,43.974,44.062,42.759,42.89,38466000
2023-08-10,43.112,43.812,42.869,42.998,54676000
2023-08-11,42.898,43.063,42.133,42.166,39279000
2023-08-14,42.199,42.885,41.878,42.778,39660000
2023-08-15,42.441,42.912,42.104,42.37,33680000
2023-08-16,42.373,42.451,41.525,41.545,39670000
2023-08-17,41.5,41.524,40.158,40.3,60315000
2023-08-18,39.933,40.652,39.815,40.453,43122000
2023-08-21,40.223,40.961,39.95,40.829,38616000
2023-08-22,40.9,41.574,40.74,41.317,35997000
2023-08-23,41.84,43.702,41.771,42.755,81747000
2023-08-24,42.541,42.759,40.617,40.693,56878000
2023-08-25,41.2,41.925,40.756,41.603,53909000
2023-08-28,41.804,41.983,41.327,41.806,29286000
2023-08-29,41.6,43.217,41.45,42.999,44867000
2023-08-30,43.084999,43.816,42.835,43.467,36254000
2023-08-31,43.123,43.715,43.123,43.368,38030000
2023-09-01,43.773,44.55,43.593,43.988,47934000
2023-09-05,43.839,45.345,43.8,44.868,61559000
2023-09-06,44.861,45.139,44.049,44.576,38623000
2023-09-07,44.115,44.46,43.67,44.314,29227000
2023-09-08,44.356,44.681,43.885,44.28,26975000
2023-09-11,44.307,44.989,44.275,44.536,29138000
2023-09-12,44.285,44.544,43.412,43.469,31240000
2023-09-13,43.55,43.84,41.069,41.224,118430000
2023-09-14,41.040001,41.139,40.0,40.049,107090000
2023-09-15,40.099998,40.47,39.503,39.694,91167000
2023-09-18,39.55,39.947,39.26,39.44,47047000
2023-09-19,39.284,39.823,39.025002,39.62,40768000
2023-09-20,39.705,39.799,38.612,38.63,38666000
2023-09-21,38.65,39.59,38.342,38.415,55479000
2023-09-22,38.5,38.688,37.836,37.981,36928000
2023-09-25,38.29,38.662,38.081001,38.48,37573000
2023-09-26,38.288,38.456,37.736,37.925,40894000
